JobName,NNodes,MaxVMSize,AveVMSize,MaxVMSizeNode,MaxVMSizeTask,MaxRSS,MaxRSSNode,MaxRSSTask,AveCPU,CPUTime,CPUTimeRAW,Elapsed,Start,End,State,
2000bs-24th-aminoacido,20,,,,,,,,,08:16:00,29760,00:01:02,2022-11-18T16:54:32,2022-11-18T16:55:34,COMPLETED,
batch,1,1764144K,1764144K,sdumont3020,0,8960K,sdumont3020,0,00:00:00,00:24:48,1488,00:01:02,2022-11-18T16:54:32,2022-11-18T16:55:34,COMPLETED,
raxmlHPC-HYBRID-AVX,20,1768204K,1810595225,sdumont3144,3,51144K,sdumont3151,10,00:23:21,08:16:00,29760,00:01:02,2022-11-18T16:54:32,2022-11-18T16:55:34,COMPLETED,
2000bs-24th-aminoacido,20,,,,,,,,,08:48:00,31680,00:01:06,2022-11-18T16:54:56,2022-11-18T16:56:02,COMPLETED,
batch,1,1764144K,1764144K,sdumont3080,0,8960K,sdumont3080,0,00:00:00,00:26:24,1584,00:01:06,2022-11-18T16:54:56,2022-11-18T16:56:02,COMPLETED,
raxmlHPC-HYBRID-AVX,20,1768208K,1810574540,sdumont3082,2,49260K,sdumont3099,19,00:23:20,08:40:00,31200,00:01:05,2022-11-18T16:54:57,2022-11-18T16:56:02,COMPLETED,
10bs-12th-aminoacido,20,,,,,,,,,00:32:00,1920,00:00:04,2022-11-18T16:55:32,2022-11-18T16:55:36,COMPLETED,
batch,1,235424K,235424K,sdumont3056,0,2532K,sdumont3056,0,00:00:00,00:01:36,96,00:00:04,2022-11-18T16:55:32,2022-11-18T16:55:36,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,347919155,sdumont3106,8,2300K,sdumont3104,6,00:00:00,00:24:00,1440,00:00:03,2022-11-18T16:55:33,2022-11-18T16:55:36,COMPLETED,
10bs-12th-aminoacido,20,,,,,,,,,00:24:00,1440,00:00:03,2022-11-18T16:55:35,2022-11-18T16:55:38,COMPLETED,
batch,1,235424K,235424K,sdumont3020,0,2532K,sdumont3020,0,00:00:00,00:01:12,72,00:00:03,2022-11-18T16:55:35,2022-11-18T16:55:38,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,351274598,sdumont3144,3,2304K,sdumont3058,1,00:00:00,00:24:00,1440,00:00:03,2022-11-18T16:55:35,2022-11-18T16:55:38,COMPLETED,
10bs-12th-aminoacido,20,,,,,,,,,00:32:00,1920,00:00:04,2022-11-18T16:55:36,2022-11-18T16:55:40,COMPLETED,
batch,1,235424K,235424K,sdumont3056,0,2532K,sdumont3056,0,00:00:00,00:01:36,96,00:00:04,2022-11-18T16:55:36,2022-11-18T16:55:40,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,351274598,sdumont3104,6,2304K,sdumont3133,10,00:00:00,00:24:00,1440,00:00:03,2022-11-18T16:55:37,2022-11-18T16:55:40,COMPLETED,
10bs-12th-aminoacido,20,,,,,,,,,00:32:00,1920,00:00:04,2022-11-18T16:55:38,2022-11-18T16:55:42,COMPLETED,
batch,1,235424K,235424K,sdumont3020,0,2524K,sdumont3020,0,00:00:00,00:01:36,96,00:00:04,2022-11-18T16:55:38,2022-11-18T16:55:42,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,352872K,sdumont3185,18,2304K,sdumont3148,7,00:00:00,00:24:00,1440,00:00:03,2022-11-18T16:55:39,2022-11-18T16:55:42,COMPLETED,
10bs-12th-aminoacido,20,,,,,,,,,00:32:00,1920,00:00:04,2022-11-18T16:55:42,2022-11-18T16:55:46,COMPLETED,
batch,1,300960K,300960K,sdumont3056,0,2544K,sdumont3056,0,00:00:00,00:01:36,96,00:00:04,2022-11-18T16:55:42,2022-11-18T16:55:46,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,341208268,sdumont3138,15,2304K,sdumont3138,15,00:00:00,00:32:00,1920,00:00:04,2022-11-18T16:55:42,2022-11-18T16:55:46,COMPLETED,
100bs-12th-aminoacido,20,,,,,,,,,00:48:00,2880,00:00:06,2022-11-18T16:55:43,2022-11-18T16:55:49,COMPLETED,
batch,1,235424K,235424K,sdumont3020,0,2528K,sdumont3020,0,00:00:00,00:02:24,144,00:00:06,2022-11-18T16:55:43,2022-11-18T16:55:49,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,357985484,sdumont3146,5,2304K,sdumont3148,7,00:00:00,00:40:00,2400,00:00:05,2022-11-18T16:55:44,2022-11-18T16:55:49,COMPLETED,
100bs-12th-aminoacido,20,,,,,,,,,01:04:00,3840,00:00:08,2022-11-18T16:55:46,2022-11-18T16:55:54,COMPLETED,
batch,1,235424K,235424K,sdumont3056,0,2528K,sdumont3056,0,00:00:00,00:03:12,192,00:00:08,2022-11-18T16:55:46,2022-11-18T16:55:54,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,354630041,sdumont3141,18,2300K,sdumont3141,18,00:00:00,01:04:00,3840,00:00:08,2022-11-18T16:55:46,2022-11-18T16:55:54,COMPLETED,
100bs-12th-aminoacido,20,,,,,,,,,00:48:00,2880,00:00:06,2022-11-18T16:55:50,2022-11-18T16:55:56,COMPLETED,
batch,1,235424K,235424K,sdumont3020,0,2528K,sdumont3020,0,00:00:00,00:02:24,144,00:00:06,2022-11-18T16:55:50,2022-11-18T16:55:56,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,357985484,sdumont3143,2,2304K,sdumont3150,9,00:00:00,00:48:00,2880,00:00:06,2022-11-18T16:55:50,2022-11-18T16:55:56,COMPLETED,
100bs-12th-aminoacido,20,,,,,,,,,00:56:00,3360,00:00:07,2022-11-18T16:55:54,2022-11-18T16:56:01,COMPLETED,
batch,1,300960K,300960K,sdumont3056,0,2540K,sdumont3056,0,00:00:00,00:02:48,168,00:00:07,2022-11-18T16:55:54,2022-11-18T16:56:01,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,341208268,sdumont3141,18,2304K,sdumont3102,4,00:00:00,00:48:00,2880,00:00:06,2022-11-18T16:55:55,2022-11-18T16:56:01,COMPLETED,
100bs-12th-aminoacido,20,,,,,,,,,00:56:00,3360,00:00:07,2022-11-18T16:55:56,2022-11-18T16:56:03,COMPLETED,
batch,1,235424K,235424K,sdumont3020,0,2528K,sdumont3020,0,00:00:00,00:02:48,168,00:00:07,2022-11-18T16:55:56,2022-11-18T16:56:03,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,357985484,sdumont3186,19,2304K,sdumont3154,13,00:00:00,00:48:00,2880,00:00:06,2022-11-18T16:55:57,2022-11-18T16:56:03,COMPLETED,
1000bs-12th-aminoacido,20,,,,,,,,,04:48:00,17280,00:00:36,2022-11-18T16:56:02,2022-11-18T16:56:38,COMPLETED,
batch,1,1764144K,1764144K,sdumont3056,0,8956K,sdumont3056,0,00:00:00,00:14:24,864,00:00:36,2022-11-18T16:56:02,2022-11-18T16:56:38,COMPLETED,
raxmlHPC-HYBRID-AVX,20,957176K,980004454,sdumont3104,6,48024K,sdumont3138,15,00:05:39,04:40:00,16800,00:00:35,2022-11-18T16:56:03,2022-11-18T16:56:38,COMPLETED,
1000bs-12th-aminoacido,20,,,,,,,,,04:40:00,16800,00:00:35,2022-11-18T16:56:03,2022-11-18T16:56:38,COMPLETED,
batch,1,1764144K,1764144K,sdumont3080,0,8964K,sdumont3080,0,00:00:00,00:14:00,840,00:00:35,2022-11-18T16:56:03,2022-11-18T16:56:38,COMPLETED,
raxmlHPC-HYBRID-AVX,20,957172K,956804K,sdumont3081,1,47872K,sdumont3099,19,00:05:43,04:40:00,16800,00:00:35,2022-11-18T16:56:03,2022-11-18T16:56:38,COMPLETED,
1000bs-12th-aminoacido,20,,,,,,,,,04:40:00,16800,00:00:35,2022-11-18T16:56:04,2022-11-18T16:56:39,COMPLETED,
batch,1,1764144K,1764144K,sdumont3020,0,8956K,sdumont3020,0,00:00:00,00:14:00,840,00:00:35,2022-11-18T16:56:04,2022-11-18T16:56:39,COMPLETED,
raxmlHPC-HYBRID-AVX,20,957180K,956805K,sdumont3156,15,47892K,sdumont3154,13,00:05:42,04:40:00,16800,00:00:35,2022-11-18T16:56:04,2022-11-18T16:56:39,COMPLETED,
1000bs-12th-aminoacido,20,,,,,,,,,04:56:00,17760,00:00:37,2022-11-18T16:56:38,2022-11-18T16:57:15,COMPLETED,
batch,1,1764144K,1764144K,sdumont3080,0,8960K,sdumont3080,0,00:00:00,00:14:48,888,00:00:37,2022-11-18T16:56:38,2022-11-18T16:57:15,COMPLETED,
raxmlHPC-HYBRID-AVX,20,957180K,979874406,sdumont3095,15,49624K,sdumont3083,3,00:05:40,04:48:00,17280,00:00:36,2022-11-18T16:56:39,2022-11-18T16:57:15,COMPLETED,
1000bs-12th-aminoacido,20,,,,,,,,,04:40:00,16800,00:00:35,2022-11-18T16:56:38,2022-11-18T16:57:13,COMPLETED,
batch,1,1764144K,1764144K,sdumont3056,0,8960K,sdumont3056,0,00:00:00,00:14:00,840,00:00:35,2022-11-18T16:56:38,2022-11-18T16:57:13,COMPLETED,
raxmlHPC-HYBRID-AVX,20,957172K,956850K,sdumont3142,19,47912K,sdumont3142,19,00:05:39,04:32:00,16320,00:00:34,2022-11-18T16:56:39,2022-11-18T16:57:13,COMPLETED,
2000bs-12th-aminoacido,20,,,,,,,,,09:12:00,33120,00:01:09,2022-11-18T16:56:39,2022-11-18T16:57:48,COMPLETED,
batch,1,1764144K,1764144K,sdumont3020,0,8948K,sdumont3020,0,00:00:00,00:27:36,1656,00:01:09,2022-11-18T16:56:39,2022-11-18T16:57:48,COMPLETED,
raxmlHPC-HYBRID-AVX,20,957184K,980037017,sdumont3144,3,47932K,sdumont3145,4,00:11:40,09:04:00,32640,00:01:08,2022-11-18T16:56:40,2022-11-18T16:57:48,COMPLETED,
2000bs-12th-aminoacido,20,,,,,,,,,10:00:00,36000,00:01:15,2022-11-18T16:57:14,2022-11-18T16:58:29,COMPLETED,
batch,1,1764144K,1764144K,sdumont3056,0,8968K,sdumont3056,0,00:00:00,00:30:00,1800,00:01:15,2022-11-18T16:57:14,2022-11-18T16:58:29,COMPLETED,
raxmlHPC-HYBRID-AVX,20,957200K,980149862,sdumont3057,1,50060K,sdumont3102,4,00:11:33,10:00:00,36000,00:01:15,2022-11-18T16:57:14,2022-11-18T16:58:29,COMPLETED,
2000bs-12th-aminoacido,20,,,,,,,,,09:52:00,35520,00:01:14,2022-11-18T16:57:15,2022-11-18T16:58:29,COMPLETED,
batch,1,1764144K,1764144K,sdumont3080,0,8960K,sdumont3080,0,00:00:00,00:29:36,1776,00:01:14,2022-11-18T16:57:15,2022-11-18T16:58:29,COMPLETED,
raxmlHPC-HYBRID-AVX,20,957184K,980102348,sdumont3081,1,49856K,sdumont3089,9,00:11:32,09:52:00,35520,00:01:14,2022-11-18T16:57:15,2022-11-18T16:58:29,COMPLETED,
2000bs-12th-aminoacido,20,,,,,,,,,09:20:00,33600,00:01:10,2022-11-18T16:57:49,2022-11-18T16:58:59,COMPLETED,
batch,1,1764144K,1764144K,sdumont3020,0,8960K,sdumont3020,0,00:00:00,00:28:00,1680,00:01:10,2022-11-18T16:57:49,2022-11-18T16:58:59,COMPLETED,
raxmlHPC-HYBRID-AVX,20,957180K,957109K,sdumont3186,19,49892K,sdumont3156,15,00:11:34,09:20:00,33600,00:01:10,2022-11-18T16:57:49,2022-11-18T16:58:59,COMPLETED,
2000bs-12th-aminoacido,20,,,,,,,,,10:08:00,36480,00:01:16,2022-11-18T16:58:29,2022-11-18T16:59:45,COMPLETED,
batch,1,1764144K,1764144K,sdumont3056,0,8952K,sdumont3056,0,00:00:00,00:30:24,1824,00:01:16,2022-11-18T16:58:29,2022-11-18T16:59:45,COMPLETED,
raxmlHPC-HYBRID-AVX,20,957184K,980147404,sdumont3140,17,48012K,sdumont3141,18,00:11:31,10:00:00,36000,00:01:15,2022-11-18T16:58:30,2022-11-18T16:59:45,COMPLETED,
10bs-6th-aminoacido,20,,,,,,,,,00:32:00,1920,00:00:04,2022-11-18T16:58:30,2022-11-18T16:58:34,COMPLETED,
batch,1,235424K,235424K,sdumont3080,0,2532K,sdumont3080,0,00:00:00,00:01:36,96,00:00:04,2022-11-18T16:58:30,2022-11-18T16:58:34,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,341208268,sdumont3083,3,2300K,sdumont3087,7,00:00:00,00:32:00,1920,00:00:04,2022-11-18T16:58:30,2022-11-18T16:58:34,COMPLETED,
10bs-6th-aminoacido,20,,,,,,,,,00:40:00,2400,00:00:05,2022-11-18T16:58:34,2022-11-18T16:58:39,COMPLETED,
batch,1,235424K,235424K,sdumont3080,0,2532K,sdumont3080,0,00:00:00,00:02:00,120,00:00:05,2022-11-18T16:58:34,2022-11-18T16:58:39,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,364696371,sdumont3095,15,2300K,sdumont3094,14,00:00:00,00:40:00,2400,00:00:05,2022-11-18T16:58:34,2022-11-18T16:58:39,COMPLETED,
10bs-6th-aminoacido,20,,,,,,,,,00:48:00,2880,00:00:06,2022-11-18T16:58:39,2022-11-18T16:58:45,COMPLETED,
batch,1,300960K,300960K,sdumont3080,0,2544K,sdumont3080,0,00:00:00,00:02:24,144,00:00:06,2022-11-18T16:58:39,2022-11-18T16:58:45,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,354630041,sdumont3082,2,2300K,sdumont3081,1,00:00:00,00:40:00,2400,00:00:05,2022-11-18T16:58:40,2022-11-18T16:58:45,COMPLETED,
10bs-6th-aminoacido,20,,,,,,,,,00:56:00,3360,00:00:07,2022-11-18T16:58:45,2022-11-18T16:58:52,COMPLETED,
batch,1,235424K,235424K,sdumont3080,0,2528K,sdumont3080,0,00:00:00,00:02:48,168,00:00:07,2022-11-18T16:58:45,2022-11-18T16:58:52,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,351274598,sdumont3087,7,2300K,sdumont3098,18,00:00:00,00:48:00,2880,00:00:06,2022-11-18T16:58:46,2022-11-18T16:58:52,COMPLETED,
10bs-6th-aminoacido,20,,,,,,,,,00:40:00,2400,00:00:05,2022-11-18T16:58:52,2022-11-18T16:58:57,COMPLETED,
batch,1,235424K,235424K,sdumont3080,0,2528K,sdumont3080,0,00:00:00,00:02:00,120,00:00:05,2022-11-18T16:58:52,2022-11-18T16:58:57,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,351274598,sdumont3082,2,2300K,sdumont3082,2,00:00:00,00:32:00,1920,00:00:04,2022-11-18T16:58:53,2022-11-18T16:58:57,COMPLETED,
100bs-6th-aminoacido,20,,,,,,,,,01:04:00,3840,00:00:08,2022-11-18T16:58:58,2022-11-18T16:59:06,COMPLETED,
batch,1,235424K,235424K,sdumont3080,0,2528K,sdumont3080,0,00:00:00,00:03:12,192,00:00:08,2022-11-18T16:58:58,2022-11-18T16:59:06,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,352872K,sdumont3084,4,2300K,sdumont3093,13,00:00:00,01:04:00,3840,00:00:08,2022-11-18T16:58:58,2022-11-18T16:59:06,COMPLETED,
100bs-6th-aminoacido,20,,,,,,,,,01:04:00,3840,00:00:08,2022-11-18T16:58:59,2022-11-18T16:59:07,COMPLETED,
batch,1,300960K,300960K,sdumont3020,0,2544K,sdumont3020,0,00:00:00,00:03:12,192,00:00:08,2022-11-18T16:58:59,2022-11-18T16:59:07,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,336488K,sdumont3147,6,2304K,sdumont3151,10,00:00:00,01:04:00,3840,00:00:08,2022-11-18T16:58:59,2022-11-18T16:59:07,COMPLETED,
100bs-6th-aminoacido,20,,,,,,,,,01:36:00,5760,00:00:12,2022-11-18T16:59:06,2022-11-18T16:59:18,COMPLETED,
batch,1,300960K,300960K,sdumont3080,0,2536K,sdumont3080,0,00:00:00,00:04:48,288,00:00:12,2022-11-18T16:59:06,2022-11-18T16:59:18,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,352872K,sdumont3098,18,2300K,sdumont3085,5,00:00:00,01:28:00,5280,00:00:11,2022-11-18T16:59:07,2022-11-18T16:59:18,COMPLETED,
100bs-6th-aminoacido,20,,,,,,,,,01:36:00,5760,00:00:12,2022-11-18T16:59:07,2022-11-18T16:59:19,COMPLETED,
batch,1,235424K,235424K,sdumont3020,0,2532K,sdumont3020,0,00:00:00,00:04:48,288,00:00:12,2022-11-18T16:59:07,2022-11-18T16:59:19,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,336488K,sdumont3143,2,2300K,sdumont3143,2,00:00:00,01:28:00,5280,00:00:11,2022-11-18T16:59:08,2022-11-18T16:59:19,COMPLETED,
100bs-6th-aminoacido,20,,,,,,,,,01:12:00,4320,00:00:09,2022-11-18T16:59:18,2022-11-18T16:59:27,COMPLETED,
batch,1,235424K,235424K,sdumont3080,0,2532K,sdumont3080,0,00:00:00,00:03:36,216,00:00:09,2022-11-18T16:59:18,2022-11-18T16:59:27,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,336488K,sdumont3090,10,2300K,sdumont3091,11,00:00:00,01:04:00,3840,00:00:08,2022-11-18T16:59:19,2022-11-18T16:59:27,COMPLETED,
1000bs-6th-aminoacido,20,,,,,,,,,06:16:00,22560,00:00:47,2022-11-18T16:59:19,2022-11-18T17:00:06,COMPLETED,
batch,1,1764144K,1764144K,sdumont3020,0,8960K,sdumont3020,0,00:00:00,00:18:48,1128,00:00:47,2022-11-18T16:59:19,2022-11-18T17:00:06,COMPLETED,
raxmlHPC-HYBRID-AVX,20,551724K,564897587,sdumont3184,17,47360K,sdumont3152,11,00:02:48,06:16:00,22560,00:00:47,2022-11-18T16:59:19,2022-11-18T17:00:06,COMPLETED,
1000bs-6th-aminoacido,20,,,,,,,,,06:08:00,22080,00:00:46,2022-11-18T16:59:28,2022-11-18T17:00:14,COMPLETED,
batch,1,1764144K,1764144K,sdumont3080,0,8952K,sdumont3080,0,00:00:00,00:18:24,1104,00:00:46,2022-11-18T16:59:28,2022-11-18T17:00:14,COMPLETED,
raxmlHPC-HYBRID-AVX,20,551724K,564848844,sdumont3097,17,47384K,sdumont3081,1,00:02:50,06:00:00,21600,00:00:45,2022-11-18T16:59:29,2022-11-18T17:00:14,COMPLETED,
1000bs-6th-aminoacido,20,,,,,,,,,06:24:00,23040,00:00:48,2022-11-18T16:59:45,2022-11-18T17:00:33,COMPLETED,
batch,1,1764144K,1764144K,sdumont3056,0,8948K,sdumont3056,0,00:00:00,00:19:12,1152,00:00:48,2022-11-18T16:59:45,2022-11-18T17:00:33,COMPLETED,
raxmlHPC-HYBRID-AVX,20,551724K,564936499,sdumont3057,1,47340K,sdumont3140,17,00:02:48,06:24:00,23040,00:00:48,2022-11-18T16:59:45,2022-11-18T17:00:33,COMPLETED,
1000bs-6th-aminoacido,20,,,,,,,,,06:08:00,22080,00:00:46,2022-11-18T17:00:06,2022-11-18T17:00:52,COMPLETED,
batch,1,1764144K,1764144K,sdumont3020,0,8960K,sdumont3020,0,00:00:00,00:18:24,1104,00:00:46,2022-11-18T17:00:06,2022-11-18T17:00:52,COMPLETED,
raxmlHPC-HYBRID-AVX,20,551732K,564946329,sdumont3186,19,47360K,sdumont3155,14,00:02:48,06:08:00,22080,00:00:46,2022-11-18T17:00:06,2022-11-18T17:00:52,COMPLETED,
1000bs-6th-aminoacido,20,,,,,,,,,06:24:00,23040,00:00:48,2022-11-18T17:00:14,2022-11-18T17:01:02,COMPLETED,
batch,1,1764144K,1764144K,sdumont3080,0,8952K,sdumont3080,0,00:00:00,00:19:12,1152,00:00:48,2022-11-18T17:00:14,2022-11-18T17:01:02,COMPLETED,
raxmlHPC-HYBRID-AVX,20,551724K,564867276,sdumont3097,17,47312K,sdumont3081,1,00:02:48,06:16:00,22560,00:00:47,2022-11-18T17:00:15,2022-11-18T17:01:02,COMPLETED,
2000bs-6th-aminoacido,20,,,,,,,,,11:52:00,42720,00:01:29,2022-11-18T17:00:34,2022-11-18T17:02:03,COMPLETED,
batch,1,1764144K,1764144K,sdumont3056,0,8956K,sdumont3056,0,00:00:00,00:35:36,2136,00:01:29,2022-11-18T17:00:34,2022-11-18T17:02:03,COMPLETED,
raxmlHPC-HYBRID-AVX,20,551744K,564955750,sdumont3105,7,47392K,sdumont3137,14,00:05:47,11:44:00,42240,00:01:28,2022-11-18T17:00:35,2022-11-18T17:02:03,COMPLETED,
2000bs-6th-aminoacido,20,,,,,,,,,12:00:00,43200,00:01:30,2022-11-18T17:00:52,2022-11-18T17:02:22,COMPLETED,
batch,1,1764144K,1764144K,sdumont3020,0,8956K,sdumont3020,0,00:00:00,00:36:00,2160,00:01:30,2022-11-18T17:00:52,2022-11-18T17:02:22,COMPLETED,
raxmlHPC-HYBRID-AVX,20,551756K,551711K,sdumont3186,19,47372K,sdumont3147,6,00:05:45,11:52:00,42720,00:01:29,2022-11-18T17:00:53,2022-11-18T17:02:22,COMPLETED,
2000bs-6th-aminoacido,20,,,,,,,,,11:52:00,42720,00:01:29,2022-11-18T17:01:03,2022-11-18T17:02:32,COMPLETED,
batch,1,1764144K,1764144K,sdumont3080,0,8960K,sdumont3080,0,00:00:00,00:35:36,2136,00:01:29,2022-11-18T17:01:03,2022-11-18T17:02:32,COMPLETED,
raxmlHPC-HYBRID-AVX,20,551748K,564948172,sdumont3098,18,47368K,sdumont3086,6,00:05:48,11:52:00,42720,00:01:29,2022-11-18T17:01:03,2022-11-18T17:02:32,COMPLETED,
2000bs-6th-aminoacido,20,,,,,,,,,11:04:00,39840,00:01:23,2022-11-18T17:02:03,2022-11-18T17:03:26,COMPLETED,
batch,1,1764144K,1764144K,sdumont3056,0,8964K,sdumont3056,0,00:00:00,00:33:12,1992,00:01:23,2022-11-18T17:02:03,2022-11-18T17:03:26,COMPLETED,
raxmlHPC-HYBRID-AVX,20,551744K,564950425,sdumont3141,18,47400K,sdumont3137,14,00:05:48,11:04:00,39840,00:01:23,2022-11-18T17:02:03,2022-11-18T17:03:26,COMPLETED,
2000bs-6th-aminoacido,20,,,,,,,,,11:04:00,39840,00:01:23,2022-11-18T17:02:22,2022-11-18T17:03:45,COMPLETED,
batch,1,1764144K,1764144K,sdumont3020,0,8960K,sdumont3020,0,00:00:00,00:33:12,1992,00:01:23,2022-11-18T17:02:22,2022-11-18T17:03:45,COMPLETED,
raxmlHPC-HYBRID-AVX,20,551744K,551716K,sdumont3185,18,47404K,sdumont3058,1,00:05:48,10:56:00,39360,00:01:22,2022-11-18T17:02:23,2022-11-18T17:03:45,COMPLETED,
10bs-2th-aminoacido,20,,,,,,,,,00:40:00,2400,00:00:05,2022-11-18T17:02:32,2022-11-18T17:02:37,COMPLETED,
batch,1,300960K,300960K,sdumont3080,0,2540K,sdumont3080,0,00:00:00,00:02:00,120,00:00:05,2022-11-18T17:02:32,2022-11-18T17:02:37,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,334497382,sdumont3087,7,2300K,sdumont3080,0,00:00:00,00:40:00,2400,00:00:05,2022-11-18T17:02:32,2022-11-18T17:02:37,COMPLETED,
10bs-2th-aminoacido,20,,,,,,,,,00:40:00,2400,00:00:05,2022-11-18T17:02:37,2022-11-18T17:02:42,COMPLETED,
batch,1,235424K,235424K,sdumont3080,0,2528K,sdumont3080,0,00:00:00,00:02:00,120,00:00:05,2022-11-18T17:02:37,2022-11-18T17:02:42,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,352872K,sdumont3087,7,2300K,sdumont3083,3,00:00:00,00:32:00,1920,00:00:04,2022-11-18T17:02:38,2022-11-18T17:02:42,COMPLETED,
10bs-2th-aminoacido,20,,,,,,,,,00:48:00,2880,00:00:06,2022-11-18T17:02:42,2022-11-18T17:02:48,COMPLETED,
batch,1,235424K,235424K,sdumont3080,0,2532K,sdumont3080,0,00:00:00,00:02:24,144,00:00:06,2022-11-18T17:02:42,2022-11-18T17:02:48,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,364696371,sdumont3099,19,2300K,sdumont3093,13,00:00:00,00:40:00,2400,00:00:05,2022-11-18T17:02:43,2022-11-18T17:02:48,COMPLETED,
10bs-2th-aminoacido,20,,,,,,,,,00:40:00,2400,00:00:05,2022-11-18T17:02:48,2022-11-18T17:02:53,COMPLETED,
batch,1,235424K,235424K,sdumont3080,0,2536K,sdumont3080,0,00:00:00,00:02:00,120,00:00:05,2022-11-18T17:02:48,2022-11-18T17:02:53,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,351274598,sdumont3083,3,2296K,sdumont3083,3,00:00:00,00:40:00,2400,00:00:05,2022-11-18T17:02:48,2022-11-18T17:02:53,COMPLETED,
10bs-2th-aminoacido,20,,,,,,,,,00:40:00,2400,00:00:05,2022-11-18T17:02:53,2022-11-18T17:02:58,COMPLETED,
batch,1,235424K,235424K,sdumont3080,0,2532K,sdumont3080,0,00:00:00,00:02:00,120,00:00:05,2022-11-18T17:02:53,2022-11-18T17:02:58,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,351274598,sdumont3086,6,2300K,sdumont3086,6,00:00:00,00:32:00,1920,00:00:04,2022-11-18T17:02:54,2022-11-18T17:02:58,COMPLETED,
100bs-2th-aminoacido,20,,,,,,,,,01:44:00,6240,00:00:13,2022-11-18T17:02:59,2022-11-18T17:03:12,COMPLETED,
batch,1,300960K,300960K,sdumont3080,0,2536K,sdumont3080,0,00:00:00,00:05:12,312,00:00:13,2022-11-18T17:02:59,2022-11-18T17:03:12,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,351274598,sdumont3085,5,2300K,sdumont3085,5,00:00:00,01:36:00,5760,00:00:12,2022-11-18T17:02:59,2022-11-18T17:03:11,COMPLETED,
100bs-2th-aminoacido,20,,,,,,,,,01:36:00,5760,00:00:12,2022-11-18T17:03:12,2022-11-18T17:03:24,COMPLETED,
batch,1,300960K,300960K,sdumont3080,0,2544K,sdumont3080,0,00:00:00,00:04:48,288,00:00:12,2022-11-18T17:03:12,2022-11-18T17:03:24,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,336488K,sdumont3099,19,2300K,sdumont3087,7,00:00:00,01:28:00,5280,00:00:11,2022-11-18T17:03:13,2022-11-18T17:03:24,COMPLETED,
100bs-2th-aminoacido,20,,,,,,,,,01:36:00,5760,00:00:12,2022-11-18T17:03:24,2022-11-18T17:03:36,COMPLETED,
batch,1,300960K,300960K,sdumont3080,0,2536K,sdumont3080,0,00:00:00,00:04:48,288,00:00:12,2022-11-18T17:03:24,2022-11-18T17:03:36,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,347919155,sdumont3098,18,2300K,sdumont3091,11,00:00:00,01:28:00,5280,00:00:11,2022-11-18T17:03:25,2022-11-18T17:03:36,COMPLETED,
100bs-2th-aminoacido,20,,,,,,,,,01:28:00,5280,00:00:11,2022-11-18T17:03:26,2022-11-18T17:03:37,COMPLETED,
batch,1,235424K,235424K,sdumont3056,0,2528K,sdumont3056,0,00:00:00,00:04:24,264,00:00:11,2022-11-18T17:03:26,2022-11-18T17:03:37,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,347919155,sdumont3137,14,2304K,sdumont3137,14,00:00:00,01:20:00,4800,00:00:10,2022-11-18T17:03:27,2022-11-18T17:03:37,COMPLETED,
100bs-2th-aminoacido,20,,,,,,,,,01:28:00,5280,00:00:11,2022-11-18T17:03:37,2022-11-18T17:03:48,COMPLETED,
batch,1,300960K,300960K,sdumont3080,0,2544K,sdumont3080,0,00:00:00,00:04:24,264,00:00:11,2022-11-18T17:03:37,2022-11-18T17:03:48,COMPLETED,
